"County
Number","District
Number","School
Number","County
Name",District Name,School Name,Enrollment,Number tested,"Percent
tested","Average
score",Total scores above 21,Percent scores above 21,
34,67447,3438504,Sacramento,San Juan Unified,San Juan High,231,6,2.6,NA,NA,NA,
34,67447,3430402,Sacramento,San Juan Unified,Sierra Nueva High (Continuation),38,0,0,NA,NA,NA,
34,67447,6104244,Sacramento,San Juan Unified,Valley Oaks,1,0,0,NA,NA,NA,
34,67447,3430717,Sacramento,San Juan Unified,Visions in Education (Charter),985,5,0.5,NA,NA,NA,
35,75259,3530060,San Benito,Aromas/San Juan Unified,Anzar High,66,3,4.5,NA,NA,NA,
35,10355,3530037,San Benito,San Benito County Office of Education,San Benito County Alternative/Opportunity,1,0,0,NA,NA,NA,
35,10355,3530045,San Benito,San Benito County Office of Education,San Benito County Juvenile Hall/Community,7,0,0,NA,NA,NA,
35,67538,3530029,San Benito,San Benito High,San Andreas Continuation High,64,0,0,NA,NA,NA,
35,67538,3537008,San Benito,San Benito High,San Benito High,631,51,8.1,    22.4,      31,     4.9,
36,75077,3631207,San Bernardino,Apple Valley Unified,Academy for Academic Excellence,103,5,4.9,NA,NA,NA,
36,75077,3631009,San Bernardino,Apple Valley Unified,Apple Valley Alternative Educational Center,111,0,0,NA,NA,NA,
36,75077,3630423,San Bernardino,Apple Valley Unified,Apple Valley High,466,30,6.4,    21.7,      17,     3.6,
36,75077,3630894,San Bernardino,Apple Valley Unified,Granite Hills High,425,60,14.1,    21.5,      36,     8.5,
36,75077,3630464,San Bernardino,Apple Valley Unified,Willow Park High,15,0,0,NA,NA,NA,
36,73858,3630076,San Bernardino,Baker Valley Unified,Baker High,12,0,0,NA,NA,NA,
36,67611,3630803,San Bernardino,Barstow Unified,Barstow High,395,21,5.3,    20.4,       9,     2.3,
36,67611,3630712,San Bernardino,Barstow Unified,Central High (Continuation),33,0,0,NA,NA,NA,
36,67637,3631066,San Bernardino,Bear Valley Unified,Big Bear High,213,15,7,    20.9,       6,     2.8,
36,67637,3630290,San Bernardino,Bear Valley Unified,Chautauqua High (Continuation),22,0,0,NA,NA,NA,
36,67652,3630225,San Bernardino,Chaffey Joint Union High,Alta Loma High,597,15,2.5,    22.5,      11,     1.8,
36,67652,3630860,San Bernardino,Chaffey Joint Union High,Canyon View High,126,0,0,NA,NA,NA,
36,67652,3630845,San Bernardino,Chaffey Joint Union High,Chaffey Community Day,7,0,0,NA,NA,NA,
36,67652,3632205,San Bernardino,Chaffey Joint Union High,Chaffey High,696,46,6.6,    19.9,      18,     2.6,
36,67652,3631157,San Bernardino,Chaffey Joint Union High,Colony High,351,12,3.4,    20.6,       5,     1.4,
36,67652,3630373,San Bernardino,Chaffey Joint Union High,Etiwanda High,679,45,6.6,    20.4,      22,     3.2,
36,67652,3631058,San Bernardino,Chaffey Joint Union High,Los Osos High,576,30,5.2,    22.6,      21,     3.6,
36,67652,3633906,San Bernardino,Chaffey Joint Union High,Montclair High,665,14,2.1,    17.9,       2,     0.3,
36,67652,3634482,San Bernardino,Chaffey Joint Union High,Ontario High,436,30,6.9,    22.4,      20,     4.6,
36,67652,3630571,San Bernardino,Chaffey Joint Union High,Rancho Cucamonga High,602,32,5.3,    19.3,      12,     2.0,
36,67652,3637659,San Bernardino,Chaffey Joint Union High,Valley View High (Continuation),519,0,0,NA,NA,NA,
36,67678,3630522,San Bernardino,Chino Valley Unified,Ayala (Ruben S.) High,625,68,10.9,    22.2,      40,     6.4,
36,67678,3631587,San Bernardino,Chino Valley Unified,Boys Republic High,44,0,0,NA,NA,NA,
36,67678,3631769,San Bernardino,Chino Valley Unified,Buena Vista Continuation High,191,0,0,NA,NA,NA,
36,67678,3632502,San Bernardino,Chino Valley Unified,Chino High,705,32,4.5,    19.9,      14,     2.0,
36,67678,3631017,San Bernardino,Chino Valley Unified,Chino Hills High,494,23,4.7,    23.0,      18,     3.6,
36,67678,3631181,San Bernardino,Chino Valley Unified,Chino Valley Learning Academy,5,0,0,NA,NA,NA,
36,67678,3630035,San Bernardino,Chino Valley Unified,Lugo (Don Antonio) High,525,46,8.8,    20.5,      20,     3.8,
36,67686,3631322,San Bernardino,Colton Joint Unified,Bloomington High,552,56,10.1,    17.1,       9,     1.6,
36,67686,3632742,San Bernardino,Colton Joint Unified,Colton High,658,70,10.6,    17.9,      16,     2.4,
36,67686,0100271,San Bernardino,Colton Joint Unified,Las Banderas Academy,74,0,0,NA,NA,NA,
36,67686,3636131,San Bernardino,Colton Joint Unified,Slover Mountain High (Continuation),30,0,0,NA,NA,NA,
36,67686,3630399,San Bernardino,Colton Joint Unified,Washington High,74,0,0,NA,NA,NA,
36,67710,3630019,San Bernardino,Fontana Unified,Birch High (Continuation),43,0,0,NA,NA,NA,
36,67710,3630480,San Bernardino,Fontana Unified,Citrus High (Continuation),88,0,0,NA,NA,NA,
36,67710,3633302,San Bernardino,Fontana Unified,Fontana High,776,23,3,    17.1,       3,     0.4,
36,67710,3630555,San Bernardino,Fontana Unified,Fontana Miller (A. B.) High,796,15,1.9,    18.1,       3,     0.4,
36,67710,3630902,San Bernardino,Fontana Unified,Kaiser (Henry J.) High,556,43,7.7,    19.3,      14,     2.5,
36,75044,3631132,San Bernardino,Hesperia Unified,Crosswalk: Hesperia Experiential Learning Pathways,2,0,0,NA,NA,NA,
36,75044,3630811,San Bernardino,Hesperia Unified,Desert Trails High (Alternative),31,0,0,NA,NA,NA,
36,75044,3630407,San Bernardino,Hesperia Unified,Hesperia High School,494,43,8.7,    19.7,      19,     3.8,
36,75044,3630472,San Bernardino,Hesperia Unified,Mojave High,98,0,0,NA,NA,NA,
36,75044,0102160,San Bernardino,Hesperia Unified,Oasis Charter Academy,8,0,0,NA,NA,NA,
36,75044,3630746,San Bernardino,Hesperia Unified,Sultana High,531,42,7.9,    23.5,      33,     6.2,
36,75044,0107516,San Bernardino,Hesperia Unified,Summit Leadership Academy-High Desert,16,0,0,NA,NA,NA,
36,75051,3630563,San Bernardino,Lucerne Valley Unified,Lucerne Valley High,58,0,0,NA,NA,NA,
36,75051,3630696,San Bernardino,Lucerne Valley Unified,Mountain View High,4,0,0,NA,NA,NA,
36,67777,3630209,San Bernardino,Morongo Unified,Monument Alternative/Continuat,22,0,0,NA,NA,NA,
36,67777,3630217,San Bernardino,Morongo Unified,Sky Alternative/Continuation,27,0,0,NA,NA,NA,
36,67777,3636743,San Bernardino,Morongo Unified,Twentynine Palms High,194,6,3.1,NA,NA,NA,
36,67777,3638616,San Bernardino,Morongo Unified,Yucca Valley High,328,16,4.9,    22.1,      10,     3.0,
36,67801,3630266,San Bernardino,Needles Unified,Educational Training Center,3,0,0,NA,NA,NA,
36,67801,3634169,San Bernardino,Needles Unified,Needles High,62,0,0,NA,NA,NA,
36,67843,3630928,San Bernardino,Redlands Unified,Grove High,26,8,30.8,NA,NA,NA,
36,67843,3634995,San Bernardino,Redlands Unified,Orangewood High (Continuation),206,0,0,NA,NA,NA,
36,67843,3630779,San Bernardino,Redlands Unified,Redlands East Valley High,800,89,11.1,    22.5,      52,     6.5,
36,67843,3635042,San Bernardino,Redlands Unified,Redlands Senior High,678,58,8.6,    24.4,      43,     6.3,
36,67850,0102830,San Bernardino,Rialto Unified,Carter (Wilmer Amina) High,4,1,25,NA,NA,NA,
36,67850,3633005,San Bernardino,Rialto Unified,Eisenhower Senior High,713,82,11.5,    18.5,      25,     3.5,
36,67850,3630159,San Bernardino,Rialto Unified,Milor Continuation High,42,0,0,NA,NA,NA,
36,67850,0102095,San Bernardino,Rialto Unified,Rialto Community Day,2,0,0,NA,NA,NA,
36,67850,3630597,San Bernardino,Rialto Unified,Rialto High,818,42,5.1,    18.7,      13,     1.6,
36,67850,3630530,San Bernardino,Rialto Unified,Zupanic High,56,0,0,NA,NA,NA,
36,67868,3630241,San Bernardino,Rim of the World Unified,Mountain High,29,0,0,NA,NA,NA,
36,67868,3635265,San Bernardino,Rim of the World Unified,Rim of the World Senior High,388,40,10.3,    23.0,      28,     7.2,
36,67876,0107730,San Bernardino,San Bernardino City Unified,ASA Charter,33,0,0,NA,NA,NA,
36,67876,3630548,San Bernardino,San Bernardino City Unified,Alternative Learning Center,35,0,0,NA,NA,NA,
36,67876,6036990,San Bernardino,San Bernardino City Unified,Anderson TMR,58,0,0,NA,NA,NA,
36,67876,3631082,San Bernardino,San Bernardino City Unified,Arroyo Valley High,551,73,13.2,    17.5,      16,     2.9,
36,67876,3632221,San Bernardino,San Bernardino City Unified,Cajon High,404,27,6.7,    20.3,      14,     3.5,
36,67876,3630043,San Bernardino,San Bernardino City Unified,Carmack School for the Ph,1,0,0,NA,NA,NA,
36,67876,3631090,San Bernardino,San Bernardino City Unified,Middle College High,21,0,0,NA,NA,NA,
36,67876,3634680,San Bernardino,San Bernardino City Unified,Pacific High,342,28,8.2,    17.0,       4,     1.2,
36,67876,3630993,San Bernardino,San Bernardino City Unified,Provisional Accelerated Learning (PAL) Academy,27,0,0,NA,NA,NA,
36,67876,3630308,San Bernardino,San Bernardino City Unified,San Andreas High,83,0,0,NA,NA,NA,
36,67876,3635844,San Bernardino,San Bernardino City Unified,San Bernardino High,312,6,1.9,NA,NA,NA,
36,67876,3636081,San Bernardino,San Bernardino City Unified,San Gorgonio High,441,19,4.3,    20.1,       7,     1.6,
36,67876,3632809,San Bernardino,San Bernardino City Unified,Sierra High,69,0,0,NA,NA,NA,
36,67876,0107698,San Bernardino,San Bernardino City Unified,The Academy,1,0,0,NA,NA,NA,
36,32276,3638459,San Bernardino,San Bernardino Co Cya Dis,Stark (Herman G.) Youth Training,91,0,0,NA,NA,NA,
36,10363,0107466,San Bernardino,San Bernardino County Office of Education,Community School/Independent Alternative Education,15,0,0,NA,NA,NA,
36,10363,3630969,San Bernardino,San Bernardino County Office of Education,Desert Mountain Community Day,30,0,0,NA,NA,NA,
36,10363,3630977,San Bernardino,San Bernardino County Office of Education,East Valley Community Day,10,0,0,NA,NA,NA,
36,10363,3630431,San Bernardino,San Bernardino County Office of Education,San Bernardino County Juvenile Hall/Community,206,0,0,NA,NA,NA,
36,10363,6069348,San Bernardino,San Bernardino County Office of Education,San Bernardino County Special Education,234,0,0,NA,NA,NA,
36,10363,3630985,San Bernardino,San Bernardino County Office of Education,West End Community Day,40,0,0,NA,NA,NA,
36,73890,3630282,San Bernardino,Silver Valley Unified,Calico Continuation High,5,0,0,NA,NA,NA,
36,73890,3631199,San Bernardino,Silver Valley Unified,Silver Valley Academy,7,0,0,NA,NA,NA,
36,73890,3630274,San Bernardino,Silver Valley Unified,Silver Valley High,87,8,9.2,NA,NA,NA,
36,73957,3630365,San Bernardino,Snowline Joint Unified,Chaparral High,105,0,0,NA,NA,NA,
36,73957,3630589,San Bernardino,Snowline Joint Unified,Desert View Independent,28,0,0,NA,NA,NA,
36,73957,3631108,San Bernardino,Snowline Joint Unified,Eagle Summit Community Day,7,0,0,NA,NA,NA,
36,73957,3630233,San Bernardino,Snowline Joint Unified,Serrano High,431,20,4.6,    22.2,      10,     2.3,
36,67892,3636487,San Bernardino,Trona Joint Unified,Trona High,24,0,0,NA,NA,NA,
36,75069,3630456,San Bernardino,Upland Unified,Hillside High,115,0,0,NA,NA,NA,
36,75069,6113427,San Bernardino,Upland Unified,Options for Youth - Upland,252,0,0,NA,NA,NA,
36,75069,3637584,San Bernardino,Upland Unified,Upland High,765,67,8.8,    22.3,      45,     5.9,
36,67934,3630761,San Bernardino,Victor Valley Union High,Excelsior Education Center,240,2,0.8,NA,NA,NA,
36,67934,3630100,San Bernardino,Victor Valley Union High,Goodwill High,33,0,0,NA,NA,NA,
36,67934,0105833,San Bernardino,Victor Valley Union High,High Desert Academy of Applied Arts and Sciences,5,0,0,NA,NA,NA,
36,67934,0101931,San Bernardino,Victor Valley Union High,Matthews (Susie) Academy,1,0,0,NA,NA,NA,
36,67934,3630670,San Bernardino,Victor Valley Union High,Options for Youth-Victorville Charter,216,0,0,NA,NA,NA,
36,67934,3630787,San Bernardino,Victor Valley Union High,Silverado High,603,29,4.8,    19.0,      10,     1.7,
36,67934,3638012,San Bernardino,Victor Valley Union High,Victor Valley High,425,11,2.6,    21.7,       7,     1.6,
36,67934,0106039,San Bernardino,Victor Valley Union High,Victor Valley Home Academy,45,0,0,NA,NA,NA,
36,67959,0101410,San Bernardino,Yucaipa-Calimesa Joint Unified,Community Day,1,0,0,NA,NA,NA,
36,67959,3633351,San Bernardino,Yucaipa-Calimesa Joint Unified,Green Valley High,44,0,0,NA,NA,NA,
36,67959,0101816,San Bernardino,Yucaipa-Calimesa Joint Unified,Independent Study (Alternative School),4,0,0,NA,NA,NA,
36,67959,3638509,San Bernardino,Yucaipa-Calimesa Joint Unified,Yucaipa High,613,49,8,    22.0,      33,     5.4,
37,67975,3731577,San Diego,Bonsall Union Elementary,Bonsall Charter Academy for Learning,17,1,5.9,NA,NA,NA,
37,67983,3730447,San Diego,Borrego Springs Unified,Borrego Springs High,39,1,2.6,NA,NA,NA,
37,67983,3731098,San Diego,Borrego Springs Unified,Palm Canyon Continuation High,3,0,0,NA,NA,NA,
37,73551,3730694,San Diego,Carlsbad Unified,Carlsbad High,606,109,18,    23.5,      78,    12.9,
37,73551,3731163,San Diego,Carlsbad Unified,Carlsbad Seaside Academy,22,0,0,NA,NA,NA,
37,73551,3730017,San Diego,Carlsbad Unified,Carlsbad Village Academy,69,0,0,NA,NA,NA,
37,68031,3731478,San Diego,Coronado Unified,Coronado High,220,68,30.9,    24.5,      55,    25.0,
37,68031,3731122,San Diego,Coronado Unified,Palm Academy for Learning,1,0,0,NA,NA,NA,
37,68049,6119564,San Diego,Dehesa Elementary,Dehesa Charter,45,1,2.2,NA,NA,NA,
37,68106,3730744,San Diego,Escondido Union High,Center City High,156,0,0,NA,NA,NA,
37,68106,3731023,San Diego,Escondido Union High,Escondido Charter High,206,8,3.9,NA,NA,NA,
37,68106,3732062,San Diego,Escondido Union High,Escondido High,459,19,4.1,    21.9,      11,     2.4,
37,68106,3735313,San Diego,Escondido Union High,Orange Glen High,418,68,16.3,    19.6,      24,     5.7,
37,68106,3730058,San Diego,Escondido Union High,San Pasqual High,448,89,19.9,    22.5,      57,    12.7,
37,68106,3732054,San Diego,Escondido Union High,Valley High (Continuation),243,1,0.4,NA,NA,NA,
37,68122,3732179,San Diego,Fallbrook Union High,Fallbrook High,593,53,8.9,    22.5,      35,     5.9,
37,68122,3732195,San Diego,Fallbrook Union High,Ivy High (Continuation),23,0,0,NA,NA,NA,
37,68122,3730967,San Diego,Fallbrook Union High,Oasis High (Alternative),25,0,0,NA,NA,NA,
37,68130,3732559,San Diego,Grossmont Union High,Chaparral High,26,0,0,NA,NA,NA,
37,68130,3731692,San Diego,Grossmont Union High,El Cajon Valley High,405,81,20,    18.6,      25,     6.2,
37,68130,3731809,San Diego,Grossmont Union High,El Capitan High,365,23,6.3,    23.0,      17,     4.7,
37,68130,3731270,San Diego,Grossmont Union High,Gateway Community Day,2,0,0,NA,NA,NA,
37,68130,0100313,San Diego,Grossmont Union High,Gateway West Community Day,5,0,0,NA,NA,NA,
37,68130,3732336,San Diego,Grossmont Union High,Granite Hills High,557,90,16.2,    23.0,      64,    11.5,
37,68130,3732625,San Diego,Grossmont Union High,Grossmont High,498,59,11.8,    23.6,      45,     9.0,
37,68130,3731536,San Diego,Grossmont Union High,Grossmont Middle College High,36,0,0,NA,NA,NA,
37,68130,3738077,San Diego,Grossmont Union High,Grossmont Union High Special Education Program,38,0,0,NA,NA,NA,
37,68130,3732732,San Diego,Grossmont Union High,Helix High,521,81,15.5,    21.0,      47,     9.0,
37,68130,3734548,San Diego,Grossmont Union High,Monte Vista High,394,81,20.6,    22.0,      46,    11.7,
37,68130,3734761,San Diego,Grossmont Union High,Mount Miguel High,376,12,3.2,    19.8,       5,     1.3,
37,68130,3739000,San Diego,Grossmont Union High,Phoenix High,59,0,0,NA,NA,NA,
37,68130,3737905,San Diego,Grossmont Union High,Santana High,378,10,2.6,NA,NA,NA,
37,68130,3731262,San Diego,Grossmont Union High,Steele Canyon High,375,40,10.7,    23.8,      31,     8.3,
37,68130,3730066,San Diego,Grossmont Union High,Valhalla High,418,87,20.8,    23.6,      71,    17.0,
37,68130,3731486,San Diego,Grossmont Union High,Viking Center,4,0,0,NA,NA,NA,
37,68130,3730702,San Diego,Grossmont Union High,West Hills High,499,65,13,    23.1,      48,     9.6,
37,68130,3731494,San Diego,Grossmont Union High,Work Training Center,30,0,0,NA,NA,NA,
37,68163,3731239,San Diego,Julian Union Elementary,Julian Charter,85,3,3.5,NA,NA,NA,
37,68171,3731254,San Diego,Julian Union High,Eagles Peak Charter,159,3,1.9,NA,NA,NA,
37,68171,3733219,San Diego,Julian Union High,Julian High,47,3,6.4,NA,NA,NA,
37,68171,3730835,San Diego,Julian Union High,Redding (Ray) High (Continuation),1,0,0,NA,NA,NA,
37,68189,0102228,San Diego,Lakeside Union Elementary,East County Academy of Learning,3,0,0,NA,NA,NA,
37,68189,3731072,San Diego,Lakeside Union Elementary,River Valley Charter,19,5,26.3,NA,NA,NA,
37,68213,3731080,San Diego,Mountain Empire Unified,Cottonwood Community Day,1,0,0,NA,NA,NA,
37,68213,3730991,San Diego,Mountain Empire Unified,Hillside Junior/Senior High,12,0,0,NA,NA,NA,
37,68213,3731619,San Diego,Mountain Empire Unified,Mountain Empire Applied Sciences and Technology Ac,9,0,0,NA,NA,NA,
37,68213,3734878,San Diego,Mountain Empire Unified,Mountain Empire High,97,10,10.3,NA,NA,NA,
37,68213,3730983,San Diego,Mountain Empire Unified,Mountain Meadow High,4,0,0,NA,NA,NA,
37,73569,3739018,San Diego,Oceanside Unified,El Camino High,629,45,7.2,    21.4,      26,     4.1,
37,73569,3739026,San Diego,Oceanside Unified,Ocean Shores High (Continuation),143,0,0,NA,NA,NA,
37,73569,3735206,San Diego,Oceanside Unified,Oceanside High,487,18,3.7,    19.2,       6,     1.2,
37,73569,3731221,San Diego,Oceanside Unified,Pacific View Charter,51,1,2,NA,NA,NA,
37,73569,0101089,San Diego,Oceanside Unified,School of Business and Technology,38,1,2.6,NA,NA,NA,
37,68296,3735842,San Diego,Poway Unified,Abraxas Continuation High,201,0,0,NA,NA,NA,
37,68296,3730074,San Diego,Poway Unified,Mt. Carmel High,569,121,21.3,    24.7,      99,    17.4,
37,68296,3735867,San Diego,Poway Unified,Poway High,724,147,20.3,    24.5,     123,    17.0,
37,68296,3730819,San Diego,Poway Unified,Rancho Bernardo High,737,233,31.6,    24.6,     189,    25.6,
37,68296,3731528,San Diego,Poway Unified,Westview High,379,70,18.5,    24.5,      58,    15.3,
37,68304,0102178,San Diego,Ramona City Unified,Future Bound Independent Study Secondary,13,0,0,NA,NA,NA,
37,68304,3735958,San Diego,Ramona City Unified,Montecito High (Continuation),23,0,0,NA,NA,NA,
37,68304,6106264,San Diego,Ramona City Unified,Ramona Community,10,0,0,NA,NA,NA,
37,68304,3735974,San Diego,Ramona City Unified,Ramona High,458,10,2.2,NA,NA,NA,
37,10371,1996545,San Diego,San Diego County Office of Education,Discovery Valley,3,0,0,NA,NA,NA,
37,10371,3731445,San Diego,San Diego County Office of Education,East Region Community Day Schools,1,0,0,NA,NA,NA,
37,10371,3731411,San Diego,San Diego County Office of Education,Metro Region Community Day Schools,7,0,0,NA,NA,NA,
37,10371,3730710,San Diego,San Diego County Office of Education,San Diego County Juvenile Court,60,0,0,NA,NA,NA,
37,10371,3731403,San Diego,San Diego County Office of Education,South Region Community Day Schools,4,0,0,NA,NA,NA,
37,10371,3731510,San Diego,San Diego County Office of Education,Summit Schools,118,1,0.8,NA,NA,NA,
37,68338,3731130,San Diego,San Diego Unified,Alternative Learning for Behavior and Attitude,30,0,0,NA,NA,NA,
37,68338,3731395,San Diego,San Diego Unified,Audeo Charter,49,1,2,NA,NA,NA,
37,68338,3730959,San Diego,San Diego Unified,Charter School of San Diego,344,13,3.8,    21.0,       7,     2.0,
37,68338,3731213,San Diego,San Diego Unified,Clairemont Senior High,302,39,12.9,    18.6,      10,     3.3,
37,68338,3731320,San Diego,San Diego Unified,Cortez Hill Academy,31,0,0,NA,NA,NA,
37,68338,3731585,San Diego,San Diego Unified,Crawford Senior High,0,40,0,    16.9,       6,NA,
37,68338,0107045,San Diego,San Diego Unified,Cultural Investigations in a Multicultural Atmosph,50,0,0,NA,NA,NA,
37,68338,3737962,San Diego,San Diego Unified,Garfield High,99,0,0,NA,NA,NA,
37,68338,3730348,San Diego,San Diego Unified,Gompers Secondary,109,8,7.3,NA,NA,NA,
